time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.027006293682,0.0249827702155,12.0717585345,0.0238628902881,0.0318613565543,0.0,-0.028321198695,0.0830334605648,2.88936478821,0.0383715002727,0.0848298873342,0.0,419.73349689388704,421.0177901424368,420.970025660029,421.0480946377159
1.3800000000000008,0.0246482809141,0.0304521949454,12.247528612,0.0258412682687,0.0367404542072,0.0,-0.0507672096957,0.0994902507984,2.96940946847,0.0190756196252,0.0731663545191,0.0,439.4397690596925,438.47726024623023,439.3373420063069,437.73494770695237
1.4400000000000008,0.0206543173004,0.0370802517816,12.4332571013,0.0278058867018,0.040874651217,0.0,-0.0828716736786,0.121630777546,3.22083827549,0.0513797816901,0.0586183869896,0.0,490.9233232688635,489.8457321096454,489.8136715906331,492.21047095994925
1.5000000000000009,0.0146580413075,0.0450770327067,12.6334771838,0.0305381925398,0.044580392902,0.0,-0.11741537025,0.145266442473,3.4524612981,0.0300788391581,0.0674043951833,0.0,486.0681473047091,486.72850587074794,487.26867649994153,485.67461791673327
1.560000000000001,0.00660107547607,0.0544815934116,12.8452671612,0.0319811384109,0.048254035883,0.0,-0.151557655108,0.168386390195,3.6066996749,0.00788732240888,0.0445133599109,0.0,466.3807520501446,464.5917320132257,465.62562397402974,463.8862823849414
1.620000000000001,-0.0032954268211,0.0651122280115,13.0604590069,0.032307124033,0.0511324572684,0.0,-0.17855771701,0.186004085345,3.56647016506,6.91695177938e-06,0.0541226891749,0.0,402.87354794445247,403.7431666022803,404.24504747269884,403.5341791338023
1.680000000000001,-0.0149558893894,0.0768626373185,13.2750561353,0.0323489694724,0.0538042195814,0.0,-0.210405012762,0.205674823759,3.58668218502,0.00204397218557,0.00626200606155,0.0,426.26510756169444,422.15606838204815,423.28604430944864,423.4613062228605
1.740000000000001,-0.0285072908351,0.0897594563391,13.4897821363,0.0327468773854,0.0541440299458,0.0,-0.241341378713,0.224242955883,3.57089103698,0.0145122441246,0.0044387575988,0.0,412.91752250795065,412.75654291864055,410.4447520038734,411.5498054228598
1.8000000000000012,-0.0441155538827,0.103898268649,13.7071539099,0.0342146253972,0.0544255374736,0.0,-0.278944603269,0.247164046392,3.67449261668,0.0392581287672,0.00519314498296,0.0,450.14147924488447,450.2024393212656,449.9629304767592,451.96196272386686
1.8600000000000012,-0.0620102311437,0.11946297783,13.9311807074,0.0366539048457,0.0543536327758,0.0,-0.317541753636,0.271896309286,3.79266227076,0.0433101686264,-0.0187661215904,0.0,456.0538272958079,454.1360093505059,456.31795371554915,456.6421311165856
